model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day
Audi,162672,100,diesel,blue,estate,True,True,False,False,True,False,True,123
Citroën,151443,120,diesel,black,estate,False,True,False,False,True,False,True,103
Renault,53899,120,diesel,black,estate,True,True,False,False,True,False,True,146
Renault,183623,140,diesel,black,estate,False,True,True,False,True,False,True,132
Citroën,137418,135,diesel,blue,estate,True,True,True,False,False,True,True,121
Renault,70494,120,diesel,black,estate,True,True,False,False,False,False,True,122
Citroën,172089,122,diesel,blue,estate,False,True,False,False,True,True,True,110
Renault,110194,120,diesel,grey,estate,True,True,False,False,True,False,True,115
Renault,103413,135,diesel,grey,estate,True,True,False,False,True,True,True,134
Renault,162245,135,diesel,grey,estate,False,True,False,False,True,False,True,114
Audi,87625,190,diesel,blue,estate,True,True,False,False,False,False,True,142
Citroën,156308,120,diesel,brown,estate,False,True,False,False,False,False,True,81
Renault,196729,135,diesel,blue,estate,True,True,False,False,True,False,True,112
Peugeot,177012,105,diesel,black,estate,True,True,False,False,True,True,True,108
Peugeot,76286,100,diesel,grey,estate,True,True,True,False,True,False,True,114
Peugeot,134174,100,diesel,grey,estate,False,True,False,False,False,True,True,106
Citroën,278612,120,diesel,black,estate,True,True,False,False,False,False,True,65
Audi,183971,160,diesel,grey,estate,True,True,False,True,True,False,True,116
Renault,165872,135,diesel,brown,estate,True,True,False,False,True,True,True,136
Peugeot,171661,105,diesel,grey,estate,False,True,False,False,False,False,True,106
Citroën,176490,120,diesel,black,estate,False,True,False,False,True,False,True,123
Citroën,258707,120,diesel,grey,estate,True,False,False,False,False,True,True,65
Citroën,130868,110,diesel,grey,estate,True,False,False,False,False,False,True,76
Peugeot,149521,100,diesel,blue,estate,False,True,False,False,False,False,True,100
Renault,65786,120,diesel,blue,estate,True,True,False,False,True,False,True,130
Citroën,128590,120,diesel,black,estate,True,True,False,False,False,True,True,120
Audi,171609,100,diesel,black,estate,True,True,False,False,True,False,True,114
Citroën,186955,135,diesel,blue,estate,True,True,False,False,False,False,True,110
Renault,152513,120,diesel,black,estate,True,True,False,True,True,False,True,135
Audi,223394,155,diesel,black,estate,True,True,False,True,True,False,True,122
Citroën,99078,135,diesel,grey,estate,True,True,False,False,False,False,True,113
Peugeot,35987,105,diesel,white,estate,False,True,False,False,True,True,True,132
Renault,132445,135,diesel,brown,estate,True,True,True,False,True,False,True,142
Peugeot,228545,100,diesel,silver,estate,True,False,False,False,False,False,True,70
Peugeot,49335,110,diesel,blue,estate,True,True,False,False,False,False,True,141
Audi,180232,155,diesel,brown,estate,True,True,True,True,False,False,True,130
Renault,135805,120,diesel,grey,estate,True,True,False,False,False,False,True,122
Citroën,177606,120,diesel,grey,estate,True,True,False,False,False,False,True,108
Citroën,129596,120,diesel,black,estate,True,True,False,False,False,False,True,115
Renault,150071,120,diesel,black,estate,False,False,True,False,False,False,True,117
Citroën,141775,135,diesel,brown,estate,False,False,False,False,False,False,True,103
Audi,133061,160,diesel,black,estate,True,True,True,True,True,False,True,132
Citroën,120833,120,diesel,black,estate,False,True,False,True,True,True,True,128
Peugeot,174140,105,diesel,grey,estate,False,True,False,False,False,False,True,69
Peugeot,194482,105,diesel,black,estate,False,True,False,False,False,False,True,103
Renault,118375,135,diesel,grey,estate,False,True,False,False,False,False,True,114
Renault,72457,120,diesel,black,estate,True,True,False,False,True,False,True,144
Peugeot,183339,100,diesel,blue,estate,False,True,False,False,False,False,True,102
Peugeot,126284,100,diesel,black,estate,True,True,False,False,False,True,True,103
Peugeot,99110,100,diesel,blue,estate,False,True,False,False,False,False,True,106
Renault,201584,130,diesel,black,estate,True,True,True,False,True,False,True,89
Audi,223995,155,diesel,black,estate,True,True,False,True,True,False,True,122
Renault,258439,100,diesel,blue,estate,True,False,False,False,False,False,True,44
Peugeot,220580,100,diesel,blue,estate,True,True,False,False,False,False,True,80
Peugeot,183572,100,diesel,blue,estate,False,True,False,False,False,False,True,82
Citroën,195407,120,diesel,blue,estate,True,True,True,False,False,True,True,91
BMW,202367,160,diesel,white,estate,False,True,False,False,True,True,True,158
Citroën,204840,130,diesel,silver,estate,False,False,False,False,False,False,True,71
Renault,100274,120,diesel,blue,estate,True,True,False,False,False,False,True,116
Renault,173109,120,diesel,grey,estate,True,True,False,False,False,False,True,110
Peugeot,61495,100,diesel,black,estate,False,True,False,False,False,False,True,118
Renault,119534,120,diesel,grey,estate,True,True,False,False,True,False,True,130
Renault,94462,85,diesel,silver,estate,True,True,True,False,False,False,True,104
Citroën,65034,160,diesel,blue,estate,True,False,False,False,True,False,True,145
Peugeot,91909,100,diesel,white,estate,True,True,False,False,True,True,True,105
Peugeot,165464,100,diesel,blue,estate,True,True,False,False,False,False,True,100
Peugeot,159820,100,diesel,grey,estate,True,True,False,False,False,False,True,71
Peugeot,171446,100,diesel,blue,estate,False,True,False,False,False,False,True,79
Citroën,157318,120,diesel,black,estate,False,True,False,False,True,False,True,103
Renault,182266,135,diesel,grey,estate,False,True,False,False,True,False,True,122
Renault,134645,120,diesel,grey,estate,True,True,True,False,False,False,True,117
Audi,147903,105,diesel,brown,estate,True,True,False,False,False,False,True,124
Audi,163267,100,diesel,black,estate,True,True,True,False,False,False,True,122
Audi,269832,120,diesel,silver,estate,True,False,True,False,False,False,True,65
Peugeot,159878,100,diesel,black,estate,True,True,False,False,False,False,True,106
Peugeot,155079,105,diesel,black,estate,False,True,False,False,False,False,True,112
Peugeot,230784,100,diesel,black,estate,False,False,False,False,True,False,True,71
Audi,178224,110,diesel,blue,estate,True,True,False,False,True,False,True,117
Peugeot,46133,100,diesel,brown,estate,True,True,False,False,True,False,True,142
Renault,163452,120,diesel,grey,estate,True,True,True,False,False,False,True,114
Peugeot,91300,105,diesel,grey,estate,False,False,False,False,False,False,True,124
Citroën,105784,120,diesel,grey,estate,False,False,False,False,False,False,True,112
Citroën,103090,135,diesel,blue,estate,True,True,True,True,False,False,True,114
Citroën,181878,120,diesel,black,estate,True,True,False,False,True,False,True,114
Renault,130419,120,diesel,blue,estate,True,True,True,False,False,False,True,124
Peugeot,44136,110,diesel,grey,estate,True,True,False,False,False,True,True,128
Audi,160164,160,diesel,blue,estate,True,True,False,True,True,False,True,130
Peugeot,164771,100,diesel,grey,estate,True,True,True,False,False,False,True,89
Citroën,258653,120,diesel,grey,estate,True,False,False,False,False,True,True,63
Audi,153080,230,diesel,black,estate,True,True,False,False,True,True,True,145
Renault,52605,120,diesel,black,estate,True,True,False,False,True,False,True,146
Renault,33976,100,petrol,grey,estate,False,True,False,False,False,False,True,112
Renault,87609,85,diesel,blue,estate,True,True,False,False,False,True,True,105
Peugeot,85388,105,diesel,black,estate,False,True,False,False,False,False,True,130
Audi,118244,100,diesel,brown,estate,True,True,True,False,True,False,True,114
Citroën,147448,120,diesel,blue,estate,False,True,False,False,False,False,True,97
Peugeot,48869,110,diesel,blue,estate,True,True,False,False,False,False,True,144
Audi,206334,120,diesel,silver,estate,True,True,False,False,False,False,True,66
Audi,198426,173,diesel,blue,estate,False,True,False,True,True,False,True,90
Renault,185427,85,diesel,white,estate,True,True,False,False,True,False,True,110
Audi,196035,173,diesel,black,estate,True,True,False,False,False,False,True,73
Renault,131017,85,diesel,silver,estate,False,True,False,False,False,False,True,95
Renault,121036,85,diesel,grey,estate,False,True,False,False,False,False,True,101
Citroën,115427,120,diesel,silver,estate,False,True,False,False,False,True,True,133
Audi,136009,190,diesel,silver,estate,True,True,False,True,False,False,True,135
Citroën,143513,135,diesel,brown,estate,False,True,False,False,False,False,True,109
Peugeot,161249,105,diesel,grey,estate,False,True,False,False,True,True,True,122
Renault,167762,120,diesel,blue,estate,True,True,False,False,False,False,True,114
Renault,92732,85,diesel,grey,estate,False,True,False,False,False,False,True,97
Citroën,161192,120,diesel,black,estate,True,True,False,False,False,False,True,97
Peugeot,160865,100,diesel,grey,estate,False,True,False,False,True,False,True,102
Peugeot,238064,90,diesel,grey,estate,False,True,False,False,False,False,True,63
Renault,223078,120,diesel,black,estate,True,True,False,False,False,False,True,78
Citroën,275833,120,diesel,black,estate,True,True,False,False,False,False,True,75
Audi,192560,155,diesel,blue,estate,True,True,True,True,True,False,True,122
Peugeot,144311,100,diesel,brown,estate,False,True,False,False,True,False,True,103
Renault,177646,135,diesel,blue,estate,True,True,False,False,True,False,True,120
Audi,9406,110,diesel,black,estate,True,True,False,False,True,True,True,142
Peugeot,93891,100,diesel,black,estate,True,True,False,False,True,True,True,117
BMW,199572,190,diesel,black,estate,False,True,False,True,True,False,True,138
Renault,152747,85,diesel,grey,estate,False,True,False,False,False,False,True,95
Audi,237361,150,diesel,grey,estate,True,True,False,False,True,False,True,106
Citroën,101705,135,diesel,blue,estate,False,True,False,False,False,False,True,116
Peugeot,125724,105,diesel,grey,estate,False,False,False,False,True,True,True,110
Peugeot,139014,100,diesel,brown,estate,False,True,False,False,False,False,True,107
Peugeot,114751,105,diesel,grey,estate,False,True,False,False,False,True,True,108
Audi,161041,160,diesel,blue,estate,True,True,False,True,True,True,True,136
Citroën,155616,135,diesel,grey,estate,True,True,False,False,True,False,True,119
Renault,174817,135,diesel,brown,estate,True,True,True,False,True,True,True,69
Renault,121102,135,diesel,black,estate,True,True,True,False,True,False,True,124
Renault,166778,120,diesel,grey,estate,True,True,False,False,False,False,True,114
Citroën,121854,120,diesel,blue,estate,True,True,False,False,False,False,True,105
Peugeot,151266,100,diesel,brown,estate,False,True,False,False,False,False,True,106
Citroën,169884,135,diesel,silver,estate,True,True,False,False,False,False,True,106
Peugeot,102189,105,diesel,grey,estate,True,True,False,False,True,True,True,115
Citroën,176414,135,diesel,black,estate,True,True,False,False,True,True,True,120
Citroën,106223,120,diesel,grey,estate,True,True,False,False,False,False,True,112
Peugeot,149616,100,diesel,black,estate,False,True,False,False,False,False,True,84
Renault,170680,85,diesel,grey,estate,False,True,False,False,False,False,True,96
Renault,164060,120,diesel,brown,estate,True,True,False,False,False,False,True,124
Citroën,137558,135,diesel,black,estate,False,True,True,False,True,True,True,127
Peugeot,133008,100,diesel,black,estate,True,True,True,False,True,True,True,117
Audi,139765,160,diesel,white,estate,True,True,True,True,True,False,True,137
Peugeot,186467,90,diesel,black,estate,False,False,True,False,False,False,True,68
Peugeot,178914,100,diesel,blue,estate,False,True,False,False,True,False,True,98
Citroën,115915,120,diesel,brown,estate,True,True,False,False,False,False,True,113
Renault,127441,85,diesel,grey,estate,False,False,False,False,False,False,True,104
Peugeot,83691,105,diesel,black,estate,True,True,False,False,False,False,True,91
Peugeot,143064,100,diesel,black,estate,True,True,False,False,True,False,True,112
Renault,159214,135,diesel,grey,estate,False,True,False,False,True,False,True,120
Peugeot,100805,105,diesel,grey,estate,False,True,False,False,True,False,True,120
Citroën,159883,120,diesel,white,estate,False,True,False,False,True,False,True,112
Audi,136729,155,diesel,blue,estate,True,True,False,True,False,False,True,112
Peugeot,124421,100,diesel,red,estate,True,False,False,False,False,False,True,71
Citroën,108330,120,diesel,black,estate,True,True,False,False,True,True,True,123
Citroën,100925,135,diesel,brown,estate,True,True,False,False,True,False,True,132
Peugeot,99605,105,diesel,black,estate,False,True,False,False,False,False,True,120
Audi,21507,160,diesel,silver,estate,True,False,False,True,True,False,True,158
Citroën,195553,120,diesel,grey,estate,True,True,False,False,False,True,True,104
Peugeot,126473,100,diesel,grey,estate,True,True,False,False,True,False,True,114
Audi,211366,130,diesel,black,estate,True,True,True,False,True,False,True,71
Audi,272389,230,diesel,black,estate,True,True,True,True,True,False,True,117
Renault,358332,100,diesel,blue,estate,False,False,False,False,True,False,True,20
Audi,130553,190,diesel,black,estate,True,True,False,False,False,False,True,123
Citroën,122383,120,diesel,brown,estate,True,True,False,False,False,False,True,123
Citroën,192708,120,diesel,blue,estate,False,True,False,False,False,True,True,96
Renault,307914,120,diesel,black,estate,True,True,False,False,False,False,True,105
